trade_id,trade_date,open_time,close_time,instrument,asset_class,direction,entry_price,exit_price,quantity,pnl,risk_amount,strategy,account_id,trader_id
682,2024-02-12,2024-02-12 14:03:00,2024-02-12 14:26:00,ETHUSDT,Crypto,Buy,5782.71,5987.28,2,360.14,147.33,Scalping,3,105
683,2024-04-21,2024-04-21 11:05:00,2024-04-21 11:51:00,BANKNIFTY,Equity,Sell,3430.03,3457.45,1,207.84,113.27,Breakout,2,103
684,2024-05-19,2024-05-19 11:35:00,2024-05-19 13:45:00,BTCUSDT,Crypto,Sell,4132.18,4125.66,3,-41.7,102.09,Scalping,3,102
685,2024-03-20,2024-03-20 14:29:00,2024-03-20 15:33:00,GBPUSD,Forex,Buy,8330.44,8470.69,3,445.7,171.5,MeanReversion,2,104
686,2024-02-27,2024-02-27 12:06:00,2024-02-27 13:46:00,ETHUSDT,Crypto,Buy,33467.67,33455.72,4,-37.7,88.24,MeanReversion,3,104
687,2024-06-11,2024-06-11 15:58:00,2024-06-11 19:05:00,EURUSD,Forex,Buy,32566.12,32610.75,4,45.43,21.83,Scalping,1,104
688,2024-01-28,2024-01-28 15:09:00,2024-01-28 17:27:00,EURUSD,Forex,Sell,25649.51,25727.5,1,306.4,97.26,MeanReversion,2,104
689,2024-06-19,2024-06-19 09:34:00,2024-06-19 11:49:00,BTCUSDT,Crypto,Sell,2645.23,2697.8,2,286.28,48.26,Scalping,2,104
690,2024-06-08,2024-06-08 11:37:00,2024-06-08 15:28:00,BANKNIFTY,Equity,Sell,12968.11,12746.08,5,-335.29,72.74,TrendFollowing,2,103
691,2024-02-23,2024-02-23 14:07:00,2024-02-23 16:39:00,BANKNIFTY,Equity,Buy,37849.74,37853.43,2,19.39,48.93,Breakout,2,102
692,2024-06-01,2024-06-01 12:31:00,2024-06-01 15:18:00,ETHUSDT,Crypto,Buy,43897.61,44013.94,5,379.58,175.41,TrendFollowing,2,104
693,2024-07-12,2024-07-12 11:32:00,2024-07-12 11:57:00,NIFTY,Equity,Buy,11977.87,11972.57,4,-48.76,197.15,TrendFollowing,3,104
694,2024-04-04,2024-04-04 13:19:00,2024-04-04 17:15:00,GBPUSD,Forex,Sell,38612.02,38523.19,5,-472.83,22.39,Scalping,3,104
695,2024-04-16,2024-04-16 13:35:00,2024-04-16 17:20:00,NIFTY,Equity,Buy,23223.37,23269.91,4,409.22,112.35,Breakout,3,101
696,2024-02-25,2024-02-25 13:15:00,2024-02-25 13:44:00,ETHUSDT,Crypto,Sell,24915.73,24858.0,5,-394.53,134.79,Scalping,3,102
697,2024-02-28,2024-02-28 13:58:00,2024-02-28 17:53:00,EURUSD,Forex,Buy,41114.05,41098.56,2,-119.58,157.37,Scalping,3,104
698,2024-07-12,2024-07-12 12:17:00,2024-07-12 13:28:00,BTCUSDT,Crypto,Buy,48225.61,48186.25,1,-296.23,109.43,Breakout,1,105
699,2024-02-17,2024-02-17 11:04:00,2024-02-17 12:08:00,ETHUSDT,Crypto,Buy,14392.54,14422.26,3,292.85,119.74,MeanReversion,2,105
700,2024-01-15,2024-01-15 12:30:00,2024-01-15 15:14:00,ETHUSDT,Crypto,Buy,31747.39,31839.21,3,297.91,85.23,MeanReversion,3,103
701,2024-05-31,2024-05-31 09:54:00,2024-05-31 12:45:00,BANKNIFTY,Equity,Buy,45758.75,45769.72,5,33.03,40.01,MeanReversion,1,104
702,2024-06-14,2024-06-14 09:47:00,2024-06-14 11:13:00,NIFTY,Equity,Buy,34810.16,34907.64,2,293.26,70.18,Breakout,1,104
703,2024-01-25,2024-01-25 11:06:00,2024-01-25 11:21:00,BANKNIFTY,Equity,Buy,42866.1,42975.42,3,406.14,62.61,Scalping,3,103
704,2024-07-02,2024-07-02 14:24:00,2024-07-02 17:32:00,ETHUSDT,Crypto,Buy,49176.9,49004.23,3,-359.29,48.38,Breakout,2,102
705,2024-06-09,2024-06-09 11:52:00,2024-06-09 12:09:00,ETHUSDT,Crypto,Sell,9252.03,9298.02,4,393.99,134.32,Scalping,3,105
706,2024-06-18,2024-06-18 13:05:00,2024-06-18 16:17:00,GBPUSD,Forex,Sell,7647.61,7631.95,2,-59.68,126.91,Breakout,2,102
707,2024-06-21,2024-06-21 13:28:00,2024-06-21 14:09:00,NIFTY,Equity,Sell,4219.03,4264.04,2,382.42,162.68,TrendFollowing,3,103
708,2024-06-01,2024-06-01 14:04:00,2024-06-01 17:25:00,GBPUSD,Forex,Buy,25285.08,25358.97,5,467.13,89.37,Scalping,3,102
709,2024-03-21,2024-03-21 10:18:00,2024-03-21 13:54:00,BANKNIFTY,Equity,Sell,49206.31,49242.51,4,167.92,130.59,Breakout,3,105
710,2024-04-16,2024-04-16 13:08:00,2024-04-16 15:35:00,ETHUSDT,Crypto,Sell,8339.45,8379.18,4,381.93,91.22,MeanReversion,3,103
711,2024-01-05,2024-01-05 15:51:00,2024-01-05 19:39:00,BANKNIFTY,Equity,Buy,8153.56,8056.55,4,-487.39,116.35,Breakout,2,103
712,2024-05-07,2024-05-07 12:57:00,2024-05-07 15:59:00,BANKNIFTY,Equity,Sell,26393.61,26444.93,1,219.35,179.15,TrendFollowing,1,104
713,2024-01-28,2024-01-28 09:56:00,2024-01-28 11:02:00,GBPUSD,Forex,Buy,4016.36,4116.65,1,231.5,45.61,Scalping,3,103
714,2024-05-17,2024-05-17 11:30:00,2024-05-17 13:17:00,NIFTY,Equity,Buy,42915.94,43202.34,3,319.06,112.75,Scalping,3,101
715,2024-02-13,2024-02-13 10:02:00,2024-02-13 13:52:00,BTCUSDT,Crypto,Sell,35526.63,35503.43,5,-185.65,99.52,Breakout,3,105
716,2024-02-10,2024-02-10 13:21:00,2024-02-10 14:13:00,ETHUSDT,Crypto,Sell,41090.76,41084.39,2,-40.73,77.98,Breakout,3,101
717,2024-02-13,2024-02-13 11:58:00,2024-02-13 14:11:00,NIFTY,Equity,Sell,24735.91,24814.46,2,328.25,73.69,Scalping,3,103
718,2024-05-23,2024-05-23 11:40:00,2024-05-23 15:38:00,EURUSD,Forex,Sell,8729.39,8811.1,2,212.01,166.94,TrendFollowing,3,104
719,2024-06-09,2024-06-09 11:38:00,2024-06-09 11:48:00,ETHUSDT,Crypto,Buy,5076.84,5046.59,2,-260.13,36.97,TrendFollowing,1,101
720,2024-04-18,2024-04-18 09:28:00,2024-04-18 11:18:00,EURUSD,Forex,Sell,17429.67,17424.25,3,-49.65,152.28,TrendFollowing,1,103
721,2024-03-04,2024-03-04 09:06:00,2024-03-04 09:29:00,ETHUSDT,Crypto,Buy,32574.82,32607.66,3,120.93,76.95,Scalping,1,101
722,2024-01-07,2024-01-07 11:57:00,2024-01-07 14:26:00,EURUSD,Forex,Buy,42080.31,42076.04,3,-28.71,196.03,Breakout,2,102
723,2024-05-15,2024-05-15 10:57:00,2024-05-15 12:39:00,NIFTY,Equity,Sell,31725.4,31638.14,3,-373.74,138.47,Scalping,2,104
724,2024-06-29,2024-06-29 14:49:00,2024-06-29 15:15:00,BANKNIFTY,Equity,Buy,16288.95,16322.92,5,186.33,23.23,TrendFollowing,2,105
725,2024-03-31,2024-03-31 14:22:00,2024-03-31 16:27:00,GBPUSD,Forex,Sell,8785.33,8857.87,3,355.74,53.16,Scalping,3,101
726,2024-05-09,2024-05-09 12:16:00,2024-05-09 12:41:00,BTCUSDT,Crypto,Sell,41860.2,41815.77,1,-220.72,132.15,Breakout,1,103
727,2024-02-18,2024-02-18 13:11:00,2024-02-18 15:06:00,NIFTY,Equity,Buy,34722.82,34730.37,5,12.65,68.01,MeanReversion,3,101
728,2024-04-01,2024-04-01 10:34:00,2024-04-01 12:46:00,BANKNIFTY,Equity,Sell,10671.59,10499.12,5,-466.81,67.75,Breakout,1,104
729,2024-02-14,2024-02-14 11:52:00,2024-02-14 13:32:00,NIFTY,Equity,Sell,32675.48,32763.03,1,438.3,175.53,Breakout,2,103
730,2024-06-12,2024-06-12 14:19:00,2024-06-12 16:02:00,EURUSD,Forex,Buy,38314.94,38372.77,5,288.45,136.35,Breakout,2,101
731,2024-05-23,2024-05-23 13:41:00,2024-05-23 14:45:00,BTCUSDT,Crypto,Buy,13051.33,13118.19,5,407.2,137.44,MeanReversion,1,104
732,2024-04-17,2024-04-17 15:29:00,2024-04-17 18:46:00,ETHUSDT,Crypto,Sell,28044.01,27809.79,4,-389.01,94.94,Scalping,3,104
733,2024-07-11,2024-07-11 10:18:00,2024-07-11 10:36:00,NIFTY,Equity,Sell,23044.9,23082.04,3,364.56,113.86,Breakout,3,104
734,2024-01-17,2024-01-17 14:27:00,2024-01-17 17:38:00,BTCUSDT,Crypto,Sell,19051.01,19254.02,4,476.8,31.04,Scalping,2,101
735,2024-01-29,2024-01-29 15:02:00,2024-01-29 18:14:00,NIFTY,Equity,Buy,21156.29,21109.05,5,-457.98,150.58,Breakout,1,101
736,2024-07-12,2024-07-12 13:54:00,2024-07-12 15:41:00,GBPUSD,Forex,Buy,45907.92,45885.76,4,-219.96,173.08,TrendFollowing,2,104
737,2024-04-10,2024-04-10 09:28:00,2024-04-10 12:02:00,GBPUSD,Forex,Sell,14646.3,14758.74,1,410.77,153.25,Scalping,3,103
738,2024-07-11,2024-07-11 15:06:00,2024-07-11 16:50:00,ETHUSDT,Crypto,Sell,40255.09,40183.08,5,-481.99,192.93,MeanReversion,1,105
739,2024-03-05,2024-03-05 11:39:00,2024-03-05 14:51:00,NIFTY,Equity,Sell,36347.22,36300.68,3,-195.25,167.58,MeanReversion,1,105
740,2024-02-21,2024-02-21 11:55:00,2024-02-21 15:04:00,GBPUSD,Forex,Sell,14111.98,14240.2,5,372.75,31.39,Breakout,2,103
741,2024-06-09,2024-06-09 13:06:00,2024-06-09 16:57:00,NIFTY,Equity,Buy,35199.11,35206.5,4,40.7,28.34,TrendFollowing,1,103
742,2024-04-28,2024-04-28 09:18:00,2024-04-28 09:54:00,BANKNIFTY,Equity,Buy,12132.6,12070.63,4,-487.6,99.07,Breakout,2,105
743,2024-03-12,2024-03-12 14:06:00,2024-03-12 14:29:00,ETHUSDT,Crypto,Buy,15098.2,15108.21,4,98.36,66.48,TrendFollowing,1,105
744,2024-02-15,2024-02-15 14:55:00,2024-02-15 17:52:00,ETHUSDT,Crypto,Buy,15030.96,15089.25,5,243.19,19.15,TrendFollowing,2,104
745,2024-07-17,2024-07-17 12:14:00,2024-07-17 14:20:00,EURUSD,Forex,Sell,45149.61,45209.48,4,352.26,136.88,MeanReversion,2,101
746,2024-04-21,2024-04-21 11:27:00,2024-04-21 13:35:00,GBPUSD,Forex,Sell,29681.42,29756.91,1,392.3,45.21,MeanReversion,3,103
747,2024-07-10,2024-07-10 14:56:00,2024-07-10 18:49:00,EURUSD,Forex,Buy,3994.51,3961.97,4,-260.49,160.97,MeanReversion,1,101
748,2024-01-19,2024-01-19 10:21:00,2024-01-19 12:48:00,ETHUSDT,Crypto,Buy,1781.78,1809.54,1,82.81,199.13,TrendFollowing,1,102
749,2024-05-01,2024-05-01 13:05:00,2024-05-01 13:39:00,NIFTY,Equity,Sell,42792.02,42794.19,5,21.45,22.09,Breakout,1,101
750,2024-06-13,2024-06-13 10:06:00,2024-06-13 14:04:00,NIFTY,Equity,Sell,41577.11,41599.96,2,98.98,31.84,MeanReversion,1,101
751,2024-05-08,2024-05-08 13:10:00,2024-05-08 16:09:00,BANKNIFTY,Equity,Sell,4738.17,4780.18,3,409.63,137.15,Breakout,3,102
752,2024-02-26,2024-02-26 11:02:00,2024-02-26 14:38:00,BANKNIFTY,Equity,Buy,41472.88,41535.41,1,378.98,118.64,TrendFollowing,2,101
753,2024-05-30,2024-05-30 14:38:00,2024-05-30 18:03:00,NIFTY,Equity,Buy,25896.45,25879.55,5,-69.57,70.22,MeanReversion,2,102
754,2024-01-04,2024-01-04 10:38:00,2024-01-04 13:38:00,BTCUSDT,Crypto,Buy,21758.07,21787.34,1,273.88,124.37,MeanReversion,3,101
755,2024-04-12,2024-04-12 13:50:00,2024-04-12 17:45:00,BTCUSDT,Crypto,Sell,44631.54,44616.68,2,-56.62,125.35,Scalping,2,105
756,2024-07-09,2024-07-09 15:48:00,2024-07-09 19:21:00,EURUSD,Forex,Sell,31583.81,31627.85,3,91.7,143.5,MeanReversion,3,105
757,2024-05-02,2024-05-02 15:52:00,2024-05-02 19:42:00,GBPUSD,Forex,Sell,11909.8,11912.5,2,12.36,29.8,TrendFollowing,3,103
758,2024-04-14,2024-04-14 11:16:00,2024-04-14 15:02:00,EURUSD,Forex,Buy,19256.34,19253.77,4,-12.33,133.92,Breakout,1,105
759,2024-02-18,2024-02-18 14:08:00,2024-02-18 15:30:00,GBPUSD,Forex,Sell,47529.03,47540.76,2,100.65,151.28,Scalping,3,105
760,2024-04-11,2024-04-11 11:09:00,2024-04-11 13:15:00,BTCUSDT,Crypto,Sell,25337.99,25356.91,3,134.1,23.48,MeanReversion,1,105
761,2024-07-03,2024-07-03 14:52:00,2024-07-03 18:03:00,BANKNIFTY,Equity,Sell,12756.86,12738.48,2,-138.15,99.77,MeanReversion,3,102
762,2024-05-01,2024-05-01 11:31:00,2024-05-01 12:21:00,ETHUSDT,Crypto,Sell,2330.15,2279.43,2,-359.98,62.59,Breakout,1,101
763,2024-04-18,2024-04-18 12:14:00,2024-04-18 14:13:00,NIFTY,Equity,Buy,48578.06,48547.87,5,-168.65,101.59,MeanReversion,3,104
764,2024-05-12,2024-05-12 14:38:00,2024-05-12 17:09:00,NIFTY,Equity,Buy,9845.08,9881.8,2,110.78,63.33,Scalping,2,101
765,2024-03-16,2024-03-16 11:14:00,2024-03-16 14:58:00,BANKNIFTY,Equity,Sell,10389.28,10390.97,1,16.57,11.05,MeanReversion,3,105
766,2024-05-13,2024-05-13 14:30:00,2024-05-13 18:12:00,GBPUSD,Forex,Buy,432.82,397.04,4,-280.93,16.98,TrendFollowing,3,104
767,2024-06-15,2024-06-15 14:06:00,2024-06-15 15:35:00,NIFTY,Equity,Sell,5445.89,5394.2,2,-161.14,162.49,Scalping,1,104
768,2024-07-03,2024-07-03 12:12:00,2024-07-03 15:47:00,GBPUSD,Forex,Sell,28623.83,28626.26,2,12.67,65.76,MeanReversion,1,104
769,2024-04-24,2024-04-24 09:45:00,2024-04-24 10:54:00,EURUSD,Forex,Buy,46591.1,46568.12,3,-102.98,26.55,Scalping,3,104
770,2024-02-07,2024-02-07 12:39:00,2024-02-07 16:14:00,GBPUSD,Forex,Sell,30872.47,30831.7,1,-386.16,75.59,TrendFollowing,1,102
771,2024-06-16,2024-06-16 13:24:00,2024-06-16 16:42:00,BTCUSDT,Crypto,Sell,25395.23,25437.5,2,374.22,103.77,Scalping,1,105
772,2024-01-23,2024-01-23 10:36:00,2024-01-23 12:50:00,NIFTY,Equity,Buy,35127.83,35188.22,4,492.82,34.98,MeanReversion,1,101
773,2024-07-04,2024-07-04 11:15:00,2024-07-04 12:49:00,GBPUSD,Forex,Buy,13772.84,13758.32,2,-105.42,90.15,Breakout,1,105
774,2024-04-27,2024-04-27 09:02:00,2024-04-27 10:17:00,NIFTY,Equity,Buy,20580.5,20703.15,3,407.61,145.67,Breakout,2,104
775,2024-05-10,2024-05-10 09:50:00,2024-05-10 13:20:00,BTCUSDT,Crypto,Sell,30414.87,30394.76,4,-190.63,166.52,Breakout,3,103
776,2024-02-10,2024-02-10 10:18:00,2024-02-10 14:12:00,BANKNIFTY,Equity,Buy,47755.27,47885.55,5,321.2,10.3,MeanReversion,1,102
777,2024-01-02,2024-01-02 15:43:00,2024-01-02 18:58:00,GBPUSD,Forex,Sell,31838.25,31659.69,5,-448.86,58.95,Scalping,2,103
778,2024-03-09,2024-03-09 14:53:00,2024-03-09 15:56:00,BANKNIFTY,Equity,Sell,3023.26,3044.83,1,103.8,140.45,TrendFollowing,1,104
779,2024-03-06,2024-03-06 15:20:00,2024-03-06 18:55:00,EURUSD,Forex,Sell,5768.66,5707.2,3,-116.16,96.68,TrendFollowing,1,101
780,2024-04-16,2024-04-16 11:53:00,2024-04-16 15:45:00,NIFTY,Equity,Buy,18484.2,18444.05,4,-378.97,89.6,Breakout,1,101
781,2024-01-15,2024-01-15 09:46:00,2024-01-15 13:45:00,BANKNIFTY,Equity,Sell,37571.34,37526.43,5,-428.99,25.23,Scalping,3,101
782,2024-04-12,2024-04-12 10:36:00,2024-04-12 13:14:00,NIFTY,Equity,Sell,17770.83,17916.85,3,441.73,137.03,Scalping,3,101
783,2024-02-01,2024-02-01 12:13:00,2024-02-01 14:05:00,BANKNIFTY,Equity,Buy,33949.56,33924.21,2,-138.08,122.8,MeanReversion,3,101
784,2024-03-10,2024-03-10 10:15:00,2024-03-10 10:36:00,NIFTY,Equity,Sell,556.05,625.81,3,136.1,183.52,Breakout,3,104
785,2024-02-22,2024-02-22 09:26:00,2024-02-22 10:33:00,BTCUSDT,Crypto,Buy,30648.04,30722.15,4,373.7,147.55,MeanReversion,3,104
786,2024-06-28,2024-06-28 14:43:00,2024-06-28 18:29:00,BTCUSDT,Crypto,Sell,6071.89,6126.51,1,402.45,22.62,MeanReversion,1,103
787,2024-06-01,2024-06-01 14:04:00,2024-06-01 16:22:00,BANKNIFTY,Equity,Sell,26721.68,26666.52,5,-357.86,12.22,TrendFollowing,2,101
788,2024-06-27,2024-06-27 11:51:00,2024-06-27 14:49:00,EURUSD,Forex,Buy,21130.61,21104.25,2,-204.96,102.34,MeanReversion,2,105
789,2024-03-25,2024-03-25 13:05:00,2024-03-25 13:22:00,EURUSD,Forex,Buy,28881.13,28802.35,3,-456.26,33.37,Breakout,2,104
790,2024-02-23,2024-02-23 14:35:00,2024-02-23 16:37:00,BTCUSDT,Crypto,Buy,27954.19,27933.87,2,-156.83,148.54,TrendFollowing,2,102
791,2024-06-05,2024-06-05 13:37:00,2024-06-05 14:36:00,BTCUSDT,Crypto,Buy,32631.97,32675.95,2,345.6,141.57,Scalping,1,102
792,2024-05-16,2024-05-16 15:28:00,2024-05-16 18:32:00,EURUSD,Forex,Buy,21525.06,21556.96,3,172.97,62.32,Breakout,3,103
793,2024-02-21,2024-02-21 15:51:00,2024-02-21 16:35:00,BTCUSDT,Crypto,Sell,15350.36,15615.97,4,288.99,94.82,MeanReversion,1,104
794,2024-04-09,2024-04-09 14:03:00,2024-04-09 17:50:00,EURUSD,Forex,Sell,39929.1,39966.25,1,322.42,172.94,Scalping,2,102
795,2024-05-11,2024-05-11 11:36:00,2024-05-11 14:57:00,NIFTY,Equity,Sell,45835.93,45825.62,5,-69.01,70.58,MeanReversion,1,104
796,2024-04-21,2024-04-21 15:17:00,2024-04-21 17:05:00,BANKNIFTY,Equity,Sell,29130.83,29115.28,3,-128.83,124.2,MeanReversion,2,103
797,2024-04-29,2024-04-29 15:22:00,2024-04-29 17:24:00,BANKNIFTY,Equity,Buy,35294.01,35324.93,1,188.41,81.17,Breakout,1,102
798,2024-05-01,2024-05-01 09:50:00,2024-05-01 10:25:00,GBPUSD,Forex,Sell,8384.67,8317.0,4,-69.47,37.09,TrendFollowing,1,103
799,2024-07-08,2024-07-08 11:15:00,2024-07-08 11:40:00,BTCUSDT,Crypto,Buy,44510.35,44456.62,1,-154.12,39.35,MeanReversion,1,103
800,2024-06-04,2024-06-04 13:16:00,2024-06-04 16:29:00,EURUSD,Forex,Sell,1321.12,1349.04,3,145.82,131.01,TrendFollowing,2,103
801,2024-05-22,2024-05-22 13:45:00,2024-05-22 14:49:00,ETHUSDT,Crypto,Buy,17063.18,17003.73,1,-428.29,87.83,TrendFollowing,2,104
802,2024-02-04,2024-02-04 13:52:00,2024-02-04 15:20:00,NIFTY,Equity,Sell,15595.31,15624.62,1,177.12,125.1,Scalping,2,103
803,2024-07-07,2024-07-07 13:19:00,2024-07-07 14:36:00,ETHUSDT,Crypto,Sell,18261.46,18117.22,2,-282.11,197.73,MeanReversion,3,103
804,2024-04-13,2024-04-13 12:14:00,2024-04-13 15:52:00,NIFTY,Equity,Sell,22727.38,22747.93,3,188.27,36.71,Scalping,3,101
805,2024-05-25,2024-05-25 14:39:00,2024-05-25 15:38:00,BTCUSDT,Crypto,Sell,24305.21,24209.4,1,-472.46,106.04,Scalping,2,105
806,2024-07-19,2024-07-19 10:34:00,2024-07-19 13:48:00,BANKNIFTY,Equity,Sell,48202.67,48140.41,3,-115.79,17.41,Breakout,1,102
807,2024-04-08,2024-04-08 13:23:00,2024-04-08 17:04:00,ETHUSDT,Crypto,Sell,1596.24,1555.78,4,-112.01,40.4,TrendFollowing,3,105
808,2024-02-11,2024-02-11 13:11:00,2024-02-11 15:21:00,NIFTY,Equity,Sell,1216.44,1248.58,5,256.21,97.12,TrendFollowing,2,104
809,2024-05-13,2024-05-13 15:25:00,2024-05-13 17:57:00,BTCUSDT,Crypto,Sell,14497.78,14540.84,4,400.08,32.07,MeanReversion,2,105
810,2024-03-26,2024-03-26 15:31:00,2024-03-26 17:32:00,BTCUSDT,Crypto,Buy,47798.15,47744.42,1,-186.03,178.8,Breakout,1,101
811,2024-05-13,2024-05-13 10:20:00,2024-05-13 10:40:00,GBPUSD,Forex,Buy,30167.0,30227.24,1,326.71,196.96,Scalping,1,101
812,2024-04-02,2024-04-02 09:09:00,2024-04-02 09:58:00,NIFTY,Equity,Buy,14455.85,14517.42,5,461.14,84.0,Breakout,3,104
813,2024-01-07,2024-01-07 15:31:00,2024-01-07 18:06:00,NIFTY,Equity,Sell,19306.32,19289.57,2,-159.61,112.87,Breakout,1,102
814,2024-02-11,2024-02-11 11:56:00,2024-02-11 13:59:00,EURUSD,Forex,Sell,7749.54,7755.9,2,53.71,112.92,TrendFollowing,2,102
815,2024-06-10,2024-06-10 11:56:00,2024-06-10 13:08:00,GBPUSD,Forex,Buy,38107.0,38206.57,4,333.65,93.68,Breakout,2,105
816,2024-05-04,2024-05-04 14:35:00,2024-05-04 18:29:00,ETHUSDT,Crypto,Sell,15151.55,15112.68,4,-240.67,46.98,MeanReversion,1,102
817,2024-06-05,2024-06-05 13:22:00,2024-06-05 17:21:00,GBPUSD,Forex,Sell,2929.5,2912.51,2,-157.55,61.35,Breakout,3,103
818,2024-03-22,2024-03-22 12:41:00,2024-03-22 12:59:00,EURUSD,Forex,Sell,48322.55,48332.39,5,57.71,75.98,Scalping,3,102
819,2024-05-26,2024-05-26 11:10:00,2024-05-26 14:00:00,EURUSD,Forex,Buy,29044.36,29001.88,2,-360.8,94.37,Scalping,1,104
820,2024-01-05,2024-01-05 09:02:00,2024-01-05 11:01:00,BTCUSDT,Crypto,Sell,31330.4,31329.11,4,-11.1,86.34,Breakout,1,102
821,2024-05-15,2024-05-15 12:28:00,2024-05-15 16:13:00,EURUSD,Forex,Sell,49692.73,49743.05,3,380.31,128.45,Breakout,1,103
822,2024-01-11,2024-01-11 13:42:00,2024-01-11 16:22:00,EURUSD,Forex,Sell,28490.4,28556.2,5,120.66,48.25,Breakout,3,101
823,2024-01-31,2024-01-31 12:51:00,2024-01-31 13:46:00,BANKNIFTY,Equity,Sell,19787.13,19434.64,4,-460.54,100.35,Breakout,1,105
824,2024-06-03,2024-06-03 11:03:00,2024-06-03 14:42:00,BTCUSDT,Crypto,Buy,27174.08,27146.49,1,-272.25,193.17,MeanReversion,3,104
825,2024-05-26,2024-05-26 13:17:00,2024-05-26 15:36:00,EURUSD,Forex,Sell,45477.26,45524.66,2,222.14,111.34,Breakout,2,105
826,2024-04-21,2024-04-21 14:20:00,2024-04-21 15:11:00,GBPUSD,Forex,Buy,43504.96,43443.4,1,-369.35,160.2,Scalping,3,101
827,2024-06-13,2024-06-13 14:57:00,2024-06-13 16:49:00,BANKNIFTY,Equity,Buy,6284.8,6339.45,3,294.21,62.4,TrendFollowing,2,105
828,2024-03-25,2024-03-25 12:05:00,2024-03-25 14:32:00,BTCUSDT,Crypto,Buy,43860.67,44053.01,4,444.04,38.27,Scalping,1,101
829,2024-06-13,2024-06-13 09:34:00,2024-06-13 12:18:00,EURUSD,Forex,Sell,23160.65,23212.5,2,480.99,101.85,Breakout,2,102
830,2024-03-15,2024-03-15 13:08:00,2024-03-15 15:01:00,EURUSD,Forex,Sell,43184.2,43221.87,5,88.73,81.31,MeanReversion,1,101
831,2024-05-16,2024-05-16 13:16:00,2024-05-16 16:35:00,BTCUSDT,Crypto,Buy,14324.89,14199.41,5,-296.78,154.74,TrendFollowing,1,102
832,2024-07-04,2024-07-04 10:40:00,2024-07-04 13:09:00,GBPUSD,Forex,Buy,19357.7,19358.88,1,11.28,103.54,Breakout,3,102
833,2024-04-14,2024-04-14 11:18:00,2024-04-14 12:48:00,ETHUSDT,Crypto,Sell,28885.09,28934.95,5,365.58,196.34,TrendFollowing,3,105
834,2024-04-25,2024-04-25 10:12:00,2024-04-25 11:08:00,EURUSD,Forex,Buy,20408.83,20583.1,4,327.52,155.26,Breakout,1,105
835,2024-06-13,2024-06-13 10:08:00,2024-06-13 13:22:00,EURUSD,Forex,Buy,28697.77,28750.91,5,456.05,48.09,Scalping,1,103
836,2024-04-15,2024-04-15 11:24:00,2024-04-15 13:44:00,BTCUSDT,Crypto,Buy,5507.75,5544.82,2,353.96,93.44,Breakout,1,105
837,2024-03-05,2024-03-05 11:07:00,2024-03-05 11:29:00,EURUSD,Forex,Sell,42356.09,42432.12,4,393.09,21.87,Scalping,1,105
838,2024-02-09,2024-02-09 14:53:00,2024-02-09 16:19:00,EURUSD,Forex,Sell,44179.06,44172.22,1,-51.68,106.98,Scalping,2,103
839,2024-03-13,2024-03-13 13:53:00,2024-03-13 17:38:00,BANKNIFTY,Equity,Sell,31348.3,31612.61,3,426.38,13.63,TrendFollowing,2,103
840,2024-02-12,2024-02-12 11:25:00,2024-02-12 13:19:00,GBPUSD,Forex,Buy,23868.33,23900.01,1,187.72,147.31,TrendFollowing,3,103
841,2024-05-14,2024-05-14 09:16:00,2024-05-14 12:44:00,GBPUSD,Forex,Sell,34641.99,34591.01,1,-365.56,66.89,TrendFollowing,1,104
842,2024-02-26,2024-02-26 09:01:00,2024-02-26 11:20:00,BANKNIFTY,Equity,Buy,17967.84,18011.8,1,304.44,62.96,TrendFollowing,3,103
843,2024-01-02,2024-01-02 12:20:00,2024-01-02 14:29:00,GBPUSD,Forex,Sell,10574.71,10625.42,2,457.45,11.68,MeanReversion,2,103
844,2024-06-06,2024-06-06 14:36:00,2024-06-06 17:05:00,BTCUSDT,Crypto,Buy,49891.15,49940.35,1,176.82,167.41,Scalping,2,105
845,2024-03-30,2024-03-30 13:12:00,2024-03-30 15:44:00,EURUSD,Forex,Sell,14766.24,14703.49,4,-485.68,150.2,MeanReversion,2,103
846,2024-02-23,2024-02-23 10:17:00,2024-02-23 10:59:00,NIFTY,Equity,Buy,41715.52,41759.96,5,240.48,37.14,Breakout,1,102
847,2024-05-18,2024-05-18 12:32:00,2024-05-18 16:23:00,BANKNIFTY,Equity,Sell,37683.72,37742.16,3,268.92,135.12,TrendFollowing,1,105
848,2024-04-25,2024-04-25 12:19:00,2024-04-25 13:50:00,NIFTY,Equity,Sell,38317.49,38352.49,5,345.92,126.58,Scalping,3,104
849,2024-02-06,2024-02-06 14:22:00,2024-02-06 18:00:00,BANKNIFTY,Equity,Sell,4475.81,4473.34,5,-12.37,24.75,Breakout,3,103
850,2024-04-09,2024-04-09 12:51:00,2024-04-09 14:25:00,ETHUSDT,Crypto,Buy,20406.77,20396.81,4,-92.89,22.54,Scalping,2,104
851,2024-03-13,2024-03-13 15:25:00,2024-03-13 16:35:00,BANKNIFTY,Equity,Sell,17473.59,17216.17,4,-389.0,163.56,TrendFollowing,2,104
852,2024-07-17,2024-07-17 10:53:00,2024-07-17 13:05:00,ETHUSDT,Crypto,Sell,47387.02,47264.59,3,-427.68,191.47,Scalping,2,102
